,cpu_rate,cpu_rate,canonical_memory_usage
1970-01-01 03:17:00,0.013660887951425555,0.1904,0.01251300571066526
1970-01-01 03:18:00,0.007547246199788583,0.2095,0.010961189971458774
1970-01-01 03:19:00,0.014399553753221012,0.2375,0.008196447893954411
1970-01-01 03:20:00,0.016988056100503916,0.4727,0.020979533331017906
1970-01-01 03:21:00,0.015883389096209913,0.2122,0.011391053868804665
1970-01-01 03:22:00,0.007198203964223889,0.208,0.005393715966532026
1970-01-01 03:23:00,0.013330747022397893,0.2642,0.00958325920685112
1970-01-01 03:24:00,0.02327734689695946,0.2476,0.01382230160472973
1970-01-01 03:25:00,0.016674287205925606,0.4995,0.02072564438653495
1970-01-01 03:26:00,0.002756812651009842,0.24,0.0013854392018142919
1970-01-01 03:27:00,0.01211380301116218,0.2202,0.006254715623112278
1970-01-01 03:28:00,0.005924207899148439,0.2024,0.0033371648444982466
1970-01-01 03:29:00,0.013966489634271098,0.2812,0.005236325247229326
1970-01-01 03:30:00,0.016419678992131797,0.4766,0.02046855051942099
1970-01-01 03:31:00,0.014133834293110825,0.1841,0.005720277326914848
1970-01-01 03:32:00,0.01649739591789668,0.2141,0.006661309717712178
1970-01-01 03:33:00,0.008043986492842535,0.2288,0.0032050409560327197
1970-01-01 03:34:00,0.006575157348794064,0.2412,0.0030397767757752454
1970-01-01 03:35:00,0.016105754331397548,4.336,0.020444506510987993
1970-01-01 03:36:00,0.014964962067559697,0.1858,0.00656086669947583
1970-01-01 03:37:00,0.01209231521071013,0.239,0.005908458218859139
1970-01-01 03:38:00,0.024259648163900416,0.1853,0.010062285754149377
1970-01-01 03:39:00,0.012532557088046271,0.6934,0.005596417763496144
1970-01-01 03:40:00,0.015626578212525374,0.5254,0.020062706517054208
1970-01-01 03:41:00,0.006101459198689957,0.2144,0.002381095158951965
1970-01-01 03:42:00,0.006795809053156146,0.8467,0.0028167179193165637
1970-01-01 03:43:00,0.004409716061104805,1.541,0.001951233171396141
1970-01-01 03:44:00,0.006412138947841803,0.2642,0.0023472419572613226
1970-01-01 03:45:00,0.015311979964533453,0.5244,0.019937357574481195
1970-01-01 03:46:00,0.00495493858287037,0.1445,0.0030440144166666667
1970-01-01 03:47:00,0.006975942789123197,0.1897,0.004080648940066592
1970-01-01 03:48:00,0.007740930438008616,6.633,0.0022352095330301584
1970-01-01 03:49:00,0.02698407966088328,0.2371,0.003976541687697161
1970-01-01 03:50:00,0.01559017633483778,0.499,0.01999621007778795
1970-01-01 03:51:00,0.008524751774517374,0.2073,0.003994809864092664
1970-01-01 03:52:00,0.005465933148225957,0.2156,0.0026676966949112976
1970-01-01 03:53:00,0.024939495559841627,0.2529,0.004555743970588236
1970-01-01 03:54:00,0.01349950459923077,0.2695,0.004955547661538461
1970-01-01 03:55:00,0.01504261955246341,0.5469,0.019708618814378836
1970-01-01 03:56:00,0.004025456562051555,0.2148,0.002266570627424927
1970-01-01 03:57:00,0.005812004456026012,0.2029,0.0024714251387283237
1970-01-01 03:58:00,0.0087678033486066,0.2166,0.0029200761434433234
1970-01-01 03:59:00,0.015162252606344628,0.2197,0.004551820301730353
1970-01-01 04:00:00,0.015830619806770908,0.4766,0.02025609203872396
1970-01-01 04:01:00,0.004924525649346059,0.2251,0.00250933296253093
1970-01-01 04:02:00,0.004850274441337719,0.2354,0.0023349377757127194
1970-01-01 04:03:00,0.007005659992435478,0.2056,0.002846233071047167
1970-01-01 04:04:00,0.0079992135841496,0.2979,0.0028670263971504895
1970-01-01 04:05:00,0.015034888530533913,0.4917,0.01996456794204846
1970-01-01 04:06:00,0.0117874930125523,0.2056,0.008849507149581591
1970-01-01 04:07:00,0.013207686673654786,0.1685,0.008925755555555555
1970-01-01 04:08:00,0.005785046417214043,0.1636,0.0028636178006795016
1970-01-01 04:09:00,0.01306208396595208,0.1921,0.007338223220050442
1970-01-01 04:10:00,0.01580224229958829,0.6074,0.02058817468985653
1970-01-01 04:11:00,0.020853724034026463,0.207,0.010104783949905482
1970-01-01 04:12:00,0.018761201050884954,0.1694,0.011834317319690264
1970-01-01 04:13:00,0.013228369293089754,0.2017,0.00836820627084988
1970-01-01 04:14:00,0.017955796202629545,0.3623,0.009505941094354214
1970-01-01 04:15:00,0.015316666042876492,0.627,0.020144342685067824
1970-01-01 04:16:00,0.013127722698490015,0.2229,0.004971672910375061
1970-01-01 04:17:00,0.00747633104090268,0.231,0.003215400392947814
1970-01-01 04:18:00,0.0069139143799175715,0.1602,0.003293121240164856
1970-01-01 04:19:00,0.009276435727549466,0.2563,0.004712710684931507
1970-01-01 04:20:00,0.014873645946813781,0.627,0.020450367821894206
1970-01-01 04:21:00,0.015219796581829897,0.2261,0.006698854219072165
1970-01-01 04:22:00,0.012130332130708662,0.2173,0.006873607103149606
1970-01-01 04:23:00,0.0018376389793612533,0.2175,0.0010810204091593854
1970-01-01 04:24:00,0.009117274560411311,0.2578,0.002892809999228792
1970-01-01 04:25:00,0.015912774904633324,17.03,0.020335980395848496
1970-01-01 04:26:00,0.004932757392099682,0.2129,0.0026401856670201485
1970-01-01 04:27:00,0.018549648089762456,0.2219,0.004204206450914442
1970-01-01 04:28:00,0.007233481971906355,0.2087,0.0035099174932107023
1970-01-01 04:29:00,0.020856936623831777,0.2146,0.012749494906542057
1970-01-01 04:30:00,0.015266449884608888,0.5664,0.020639611293997957
1970-01-01 04:31:00,0.00925491802050473,0.217,0.0037182696707413246
1970-01-01 04:32:00,0.01713900167551175,0.1677,0.00663071273692191
1970-01-01 04:33:00,0.018512665602182125,0.2534,0.007147939837180026
1970-01-01 04:34:00,0.02196153757291667,0.2759,0.010444262135416667
1970-01-01 04:35:00,0.015745351388646946,0.5488,0.020289128030211566
1970-01-01 04:36:00,0.01156446896049896,0.2029,0.005856336896569647
1970-01-01 04:37:00,0.00876601348413631,0.1726,0.004274929800822562
1970-01-01 04:38:00,0.014659420543644717,0.1995,0.007488295068912711
1970-01-01 04:39:00,0.01427596986042693,0.2852,0.007657685155993432
1970-01-01 04:40:00,0.01532469308647557,0.7129,0.020222158827456406
1970-01-01 04:41:00,0.0038511248317399964,0.2222,0.0018298238129639689
1970-01-01 04:42:00,0.01472720899730821,0.2261,0.00682593274562584
1970-01-01 04:43:00,0.02029272902739726,0.2097,0.010746536493150684
1970-01-01 04:44:00,0.020534287404891306,0.2578,0.012258838192934784
1970-01-01 04:45:00,0.015181448458773596,0.666,0.020783349949468715
1970-01-01 04:46:00,0.006264193652612282,0.2188,0.005270716219065078
1970-01-01 04:47:00,0.009049621068813131,0.1853,0.00909550420580808
1970-01-01 04:48:00,0.007933978372284205,0.2153,0.0049154404850264245
1970-01-01 04:49:00,0.009981746487907466,0.2141,0.00684913035488959
1970-01-01 04:50:00,0.014543344249678992,0.624,0.020503635575356755
1970-01-01 04:51:00,0.007624275858299594,0.2261,0.004876511481781376
1970-01-01 04:52:00,0.007329889233029802,0.2202,0.004328495488410597
1970-01-01 04:53:00,0.012594445205143906,0.2,0.006789071802204531
1970-01-01 04:54:00,0.00506038989010989,0.2856,0.004195212360524091
1970-01-01 04:55:00,0.014887209030658781,0.6133,0.020684168984508783
1970-01-01 04:56:00,0.01945277102739726,0.1736,0.014661419724315068
1970-01-01 04:57:00,0.013838373917322835,0.1562,0.010128799793307086
1970-01-01 04:58:00,0.011134499759450172,0.1379,0.009602430664375716
1970-01-01 04:59:00,0.012728971009239518,0.2642,0.007540196275053305
1970-01-01 05:00:00,0.01516299799309902,0.6152,0.020794490024208787
1970-01-01 05:01:00,0.008664323431467181,0.1987,0.0048080511631274124
1970-01-01 05:02:00,0.008937045519197207,0.1978,0.004271986741710297
1970-01-01 05:03:00,0.004222752224161533,0.1946,0.002885080950718686
1970-01-01 05:04:00,0.00465021499443517,0.2056,0.0030191795770728993
1970-01-01 05:05:00,0.015513211033908424,0.6133,0.020823660433343896
1970-01-01 05:06:00,0.012278819550970875,0.1548,0.009603151177184466
1970-01-01 05:07:00,0.0132296786083499,0.1868,0.008865248118290259
1970-01-01 05:08:00,0.007179260543032787,0.1726,0.003356123951331967
1970-01-01 05:09:00,0.009672473631977947,0.2246,0.006159501488628532
1970-01-01 05:10:00,0.015430397585583004,0.6299,0.02083147467152963
1970-01-01 05:11:00,0.018631639823269514,0.1887,0.011752597805596466
1970-01-01 05:12:00,0.0113311834921875,0.1919,0.0069447702421875
1970-01-01 05:13:00,0.006355164980869565,0.199,0.003467466856521739
1970-01-01 05:14:00,0.008059182808988763,0.2661,0.0036079681599250936
1970-01-01 05:15:00,0.014878407931420336,0.6191,0.020610710868253692
1970-01-01 05:16:00,0.009354252262334536,0.1931,0.005293509025270759
1970-01-01 05:17:00,0.012398940911330049,0.1599,0.005858086742610838
1970-01-01 05:18:00,0.014737943214876034,0.1643,0.003189810669421488
1970-01-01 05:19:00,0.009241658152272727,0.2603,0.004406125529545455
1970-01-01 05:20:00,0.015961736935003818,0.6221,0.02063561390010954
1970-01-01 05:21:00,0.022603052008766434,0.1929,0.008658785557294928
1970-01-01 05:22:00,0.006519668845733008,0.2192,0.003023600005181347
1970-01-01 05:23:00,0.013412634163097788,0.2139,0.004127576450339043
1970-01-01 05:24:00,0.013043259977082416,0.251,0.003591344608638167
1970-01-01 05:25:00,0.014729565746362017,0.6191,0.020876023021697578
1970-01-01 05:26:00,0.00824235723275862,0.1768,0.0057847110293103455
1970-01-01 05:27:00,0.02311087694099379,0.1887,0.010179677445652175
1970-01-01 05:28:00,0.030653140182105264,0.196,0.010651563741052632
1970-01-01 05:29:00,0.0197065609311649,0.375,0.009795995236762481
1970-01-01 05:30:00,0.01541633174584399,0.5771,0.02085944082594255
1970-01-01 05:31:00,0.014238876446961896,0.2092,0.008211718455200823
1970-01-01 05:32:00,0.008991979330511735,0.2178,0.005052596095421316
1970-01-01 05:33:00,0.011338943248968253,0.2168,0.008564475634920635
1970-01-01 05:34:00,0.008433941866458008,0.2456,0.005729052828899322
1970-01-01 05:35:00,0.014929256629606116,0.5781,0.020680885691790288
1970-01-01 05:36:00,0.008806446944302503,0.1677,0.006410207903934593
1970-01-01 05:37:00,0.013261034981102362,0.1851,0.008862738826771653
1970-01-01 05:38:00,0.014846287754736842,0.1777,0.010346528103349283
1970-01-01 05:39:00,0.008335339262080728,0.2114,0.005557838993746447
1970-01-01 05:40:00,0.01572253395329813,0.6006,0.02102815790969235
1970-01-01 05:41:00,0.007840632803252746,0.1738,0.00529786669010989
1970-01-01 05:42:00,0.006501030400834053,0.1719,0.006151418184641933
1970-01-01 05:43:00,0.019276026969005104,0.2451,0.01365174075255102
1970-01-01 05:44:00,0.015697781509400707,0.252,0.006794660186251469
1970-01-01 05:45:00,0.015186005060199605,0.6084,0.020696190303468292
1970-01-01 05:46:00,0.009605556068059871,0.2383,0.003848902038972042
1970-01-01 05:47:00,0.005832850604360113,0.187,0.0040049203956398875
1970-01-01 05:48:00,0.008659678061619719,0.2681,0.004712262159771127
1970-01-01 05:49:00,0.00837358178120617,0.2578,0.006176568819074334
1970-01-01 05:50:00,0.014980383567409408,0.5596,0.020937028635901175
1970-01-01 05:51:00,0.010356924079678363,0.1824,0.008041722894736841
1970-01-01 05:52:00,0.014065258855701313,0.1936,0.010032451653884965
1970-01-01 05:53:00,0.01707095800629591,0.2371,0.009373452444910809
1970-01-01 05:54:00,0.006518285771710718,0.2695,0.0035385850572175427
1970-01-01 05:55:00,0.014068225301905803,0.6074,0.02064819033359773
1970-01-01 05:56:00,0.007546553821292775,0.1814,0.005352019980354879
1970-01-01 05:57:00,0.01023062455709024,0.1775,0.00838084770718232
1970-01-01 05:58:00,0.0091819428515625,0.1956,0.007762960087890625
1970-01-01 05:59:00,0.006391614412854031,0.2544,0.004298882603485839
1970-01-01 06:00:00,0.01441345981110814,0.6211,0.020783504576239356
1970-01-01 06:01:00,0.0077410283509416625,0.2307,0.004271885663160312
1970-01-01 06:02:00,0.04578239619700281,0.3535,0.007630858644083672
1970-01-01 06:03:00,0.017769594748031498,0.3647,0.006789988939155332
1970-01-01 06:04:00,0.007600193260050251,0.3735,0.003219883086589196
1970-01-01 06:05:00,0.014611032220910598,0.5898,0.020167925338816457
1970-01-01 06:06:00,0.004274079047218789,0.29,0.0022206426217552537
1970-01-01 06:07:00,0.0067589179743869215,0.2332,0.005311304070844687
1970-01-01 06:08:00,0.005439565817710134,0.2053,0.003643776150812868
1970-01-01 06:09:00,0.0037234455273311897,0.2292,0.002903008500321543
1970-01-01 06:10:00,0.015185548909085128,0.5293,0.02031919422483928
1970-01-01 06:11:00,0.013295029197696023,0.2139,0.005148486272761055
1970-01-01 06:12:00,0.0073516018477961425,0.1926,0.00367618658953168
1970-01-01 06:13:00,0.013259946616625917,0.2676,0.006838030932029339
1970-01-01 06:14:00,0.007596262790165325,0.2244,0.004981527414158542
1970-01-01 06:15:00,0.014726736828076816,0.5391,0.02031946133335436
1970-01-01 06:16:00,0.008307388448275861,0.2146,0.004064903553223388
1970-01-01 06:17:00,0.004717387818810947,0.2051,0.00400061724127084
1970-01-01 06:18:00,0.006133085561461794,0.2744,0.0069408609730897
1970-01-01 06:19:00,0.00847450290286356,0.1946,0.00498649268444694
1970-01-01 06:20:00,0.013928819429185665,0.5381,0.020097623280440083
1970-01-01 06:21:00,0.0079637111139822,0.2056,0.004377856132644272
1970-01-01 06:22:00,0.005965673795889771,0.209,0.004038500075198505
1970-01-01 06:23:00,0.005296087090035245,0.2498,0.0033890399541813524
1970-01-01 06:24:00,0.009337223846153847,0.2842,0.004915401726948548
1970-01-01 06:25:00,0.013324879573939628,0.5186,0.020410635102392816
1970-01-01 06:26:00,0.007011330905318168,0.2119,0.0040897596750691665
1970-01-01 06:27:00,0.003608675208285119,0.2117,0.0022460058643832444
1970-01-01 06:28:00,0.01016771531723291,0.1907,0.005357692529676627
1970-01-01 06:29:00,0.00462788296345425,0.2068,0.0026916518381158634
1970-01-01 06:30:00,0.013300470150093023,0.501,0.020307430961803926
1970-01-01 06:31:00,0.007623456428571428,0.1838,0.004454476977203648
1970-01-01 06:32:00,0.004385593384064458,0.239,0.0032630248358698896
1970-01-01 06:33:00,0.0062903299088583305,0.1995,0.0033866652932523188
1970-01-01 06:34:00,0.009590592546136865,0.2488,0.005119611633112583
1970-01-01 06:35:00,0.01386294322346922,0.5146,0.020410412194435873
